HIERARCHY_ID,FATHER_HIERARCHY_LEVEL_NO,FATHER_STR_ID,FATHER_STR_REF,HIERARCHY_LEVEL_NO,STR_ID,STR_REF
PAYROLL,20,15PDRDC,00000974,30,15P6712,01002294
PAYROLL,20,15PDRDC,00000974,30,15PA&ACARE,01002479
PAYROLL,20,15PDRDC,00000974,30,15PDCK,00001835
PAYROLL,20,15PDRDC,00000974,30,15PDCSC,00001838
PAYROLL,20,15PDRDC,00000974,30,15PDEMVOI,01001227
PAYROLL,20,15PDRDC,00000974,30,15PHCC,00001811
PAYROLL,20,15PDRDC,00000974,30,15PHCIP,00001809
PAYROLL,20,15PDRDC,00000974,30,15PLEW,00002038
PAYROLL,20,15PDRDC,00000974,30,15PNATCT,01000741
PAYROLL,20,15PDRDC,00000974,30,15PWOLV,00001863
PAYROLL,20,15PDRDC,00000974,30,15PWOLVIND,01000926
PAYROLL,20,15PDRDC,00000974,30,3910,01001350
PAYROLL,20,15PDRDC,00000974,30,BARNETM&A,01002852
PAYROLL,20,15PDRDCS,00000946,30,15PHR/OD,01000735
PAYROLL,20,15PDRDCS,00000946,30,15PLEARN/D,01000701
PAYROLL,20,15PDRDFIN,00000949,30,15PFIN,00001394
PAYROLL,20,15PDRDFIN,00000949,30,15PITD,00001150
PAYROLL,20,15PDRDFIN,00000949,30,15PPROC,01000771
PAYROLL,20,15PDRDH,00001050,30,15PL/HOLD,01000740
PAYROLL,20,15PDRDH,00001050,30,15PLET&MAR,01001025
PAYROLL,20,15PDRDH,00001050,30,15PNATHT,01000733
PAYROLL,20,15PNSST,01000769,30,15PAAR,00002091
PAYROLL,20,15PNSST,01000769,30,15PFM,00002092
PAYROLL,20,15PNSST,01000769,30,15PMarket,00001923
PAYROLL,20,15PNSST,01000769,30,15PNATCS,01000737
PAYROLL,20,15PNSST,01000769,30,15POFFSERV,01000786
PAYROLL,20,15PRDE,00000867,30,15P0404,00001563
PAYROLL,20,15PRDE,00000867,30,15P0499,01000586
PAYROLL,20,15PRDE,00000867,30,15P0501,00001281
PAYROLL,20,15PRDE,00000867,30,15P0502,00001324
PAYROLL,20,15PRDE,00000867,30,15P0503,00001334
PAYROLL,20,15PRDE,00000867,30,15P0504,00001327
PAYROLL,20,15PRDE,00000867,30,15P0505,00001305
PAYROLL,20,15PRDE,00000867,30,15P0506,01002359
PAYROLL,20,15PRDE,00000867,30,15P0507,00001277
PAYROLL,20,15PRDE,00000867,30,15P0512,00001320
PAYROLL,20,15PRDE,00000867,30,15P0513,00001291
PAYROLL,20,15PRDE,00000867,30,15P0514,00001269
PAYROLL,20,15PRDE,00000867,30,15P0515,00001309
PAYROLL,20,15PRDE,00000867,30,15P1001,00001103
PAYROLL,20,15PRDE,00000867,30,15P1002,00001109
PAYROLL,20,15PRDE,00000867,30,15P1003,00001105
PAYROLL,20,15PRDE,00000867,30,15P1004,00001127
PAYROLL,20,15PRDE,00000867,30,15P1011,01002336
PAYROLL,20,15PRDE,00000867,30,15P1012,00001101
PAYROLL,20,15PRDE,00000867,30,15P1013,00001135
PAYROLL,20,15PRDE,00000867,30,15P1014,00001141
PAYROLL,20,15PRDE,00000867,30,15P1706,00001883
PAYROLL,20,15PRDE,00000867,30,15P2001,00001221
PAYROLL,20,15PRDE,00000867,30,15P2002,00001212
PAYROLL,20,15PRDE,00000867,30,15P2006,00001228
PAYROLL,20,15PRDE,00000867,30,15P2008,00001185
PAYROLL,20,15PRDE,00000867,30,15P2009,00001167
PAYROLL,20,15PRDE,00000867,30,15P2010,00001154
PAYROLL,20,15PRDE,00000867,30,15P2601,00001133
PAYROLL,20,15PRDE,00000867,30,15P2602,00001129
PAYROLL,20,15PRDE,00000867,30,15P2603,00001095
PAYROLL,20,15PRDE,00000867,30,15P2604,00001117
PAYROLL,20,15PRDE,00000867,30,15P2606,00001143
PAYROLL,20,15PRDE,00000867,30,15P2608,00001123
PAYROLL,20,15PRDE,00000867,30,15P2701,00001262
PAYROLL,20,15PRDE,00000867,30,15P2702,00001313
PAYROLL,20,15PRDE,00000867,30,15P2703,00001294
PAYROLL,20,15PRDE,00000867,30,15P2704,00001288
PAYROLL,20,15PRDE,00000867,30,15P2705,00001273
PAYROLL,20,15PRDE,00000867,30,15P2706,00001297
PAYROLL,20,15PRDE,00000867,30,15P2780,00001757
PAYROLL,20,15PRDE,00000867,30,15P2901,00001241
PAYROLL,20,15PRDE,00000867,30,15P2902,00001330
PAYROLL,20,15PRDE,00000867,30,15P2903,00001322
PAYROLL,20,15PRDE,00000867,30,15P2904,00001667
PAYROLL,20,15PRDE,00000867,30,15P2905,00001348
PAYROLL,20,15PRDE,00000867,30,15P2906,00001315
PAYROLL,20,15PRDE,00000867,30,15P2907,00001251
PAYROLL,20,15PRDE,00000867,30,15P2908,00001237
PAYROLL,20,15PRDE,00000867,30,15P2909,00001318
PAYROLL,20,15PRDE,00000867,30,15P2910,00001239
PAYROLL,20,15PRDE,00000867,30,15P2911,00001245
PAYROLL,20,15PRDE,00000867,30,15P2912,00001255
PAYROLL,20,15PRDE,00000867,30,15P2980,00001750
PAYROLL,20,15PRDE,00000867,30,15P2981,00001772
PAYROLL,20,15PRDE,00000867,30,15P3001,00001300
PAYROLL,20,15PRDE,00000867,30,15P3002,00001285
PAYROLL,20,15PRDE,00000867,30,15P3003,00001275
PAYROLL,20,15PRDE,00000867,30,15P3006,00001266
PAYROLL,20,15PRDE,00000867,30,15P3301,00001131
PAYROLL,20,15PRDE,00000867,30,15P3302,00001113
PAYROLL,20,15PRDE,00000867,30,15P3303,00001119
PAYROLL,20,15PRDE,00000867,30,15P3304,00001111
PAYROLL,20,15PRDE,00000867,30,15P3305,00001107
PAYROLL,20,15PRDE,00000867,30,15P3309,00001099
PAYROLL,20,15PRDE,00000867,30,15P3310,00001125
PAYROLL,20,15PRDE,00000867,30,15P3311,00001092
PAYROLL,20,15PRDE,00000867,30,15P3312,00001115
PAYROLL,20,15PRDE,00000867,30,15P3313,00001121
PAYROLL,20,15PRDE,00000867,30,15P3315,00001097
PAYROLL,20,15PRDE,00000867,30,15P3318,00001138
PAYROLL,20,15PRDE,00000867,30,15P3501,00001208
PAYROLL,20,15PRDE,00000867,30,15P3502,00001218
PAYROLL,20,15PRDE,00000867,30,15P3503,00001179
PAYROLL,20,15PRDE,00000867,30,15P3505,00001177
PAYROLL,20,15PRDE,00000867,30,15P3801,00001196
PAYROLL,20,15PRDE,00000867,30,15P3802,00001187
PAYROLL,20,15PRDE,00000867,30,15P3803,00001164
PAYROLL,20,15PRDE,00000867,30,15P3804,00001200
PAYROLL,20,15PRDE,00000867,30,15P3805,00001157
PAYROLL,20,15PRDE,00000867,30,15P3806,00001224
PAYROLL,20,15PRDE,00000867,30,15P3807,00001171
PAYROLL,20,15PRDE,00000867,30,15P3808,01002246
PAYROLL,20,15PRDE,00000867,30,15P3809,01002778
PAYROLL,20,15PRDE,00000867,30,15P3812,00001215
PAYROLL,20,15PRDE,00000867,30,15P3880,00001767
PAYROLL,20,15PRDE,00000867,30,15P3881,00001782
PAYROLL,20,15PRDE,00000867,30,15P3901,00001342
PAYROLL,20,15PRDE,00000867,30,15P3902,00001258
PAYROLL,20,15PRDE,00000867,30,15P3903,00001247
PAYROLL,20,15PRDE,00000867,30,15P3904,00001243
PAYROLL,20,15PRDE,00000867,30,15P3905,00001235
PAYROLL,20,15PRDE,00000867,30,15P3907,00001260
PAYROLL,20,15PRDE,00000867,30,15P3908,00001345
PAYROLL,20,15PRDE,00000867,30,15P3916,00001253
PAYROLL,20,15PRDE,00000867,30,15P3917,00001340
PAYROLL,20,15PRDE,00000867,30,15P3919,00001231
PAYROLL,20,15PRDE,00000867,30,15P3921,00001249
PAYROLL,20,15PRDE,00000867,30,15P3923,00001675
PAYROLL,20,15PRDE,00000867,30,15P3924,00001233
PAYROLL,20,15PRDE,00000867,30,15P3925,00001868
PAYROLL,20,15PRDE,00000867,30,15P3926,01000592
PAYROLL,20,15PRDE,00000867,30,15P4201,00001169
PAYROLL,20,15PRDE,00000867,30,15P4202,00001204
PAYROLL,20,15PRDE,00000867,30,15P4204,00001616
PAYROLL,20,15PRDE,00000867,30,15P4206,00001162
PAYROLL,20,15PRDE,00000867,30,15P4301,00001173
PAYROLL,20,15PRDE,00000867,30,15P4302,00001175
PAYROLL,20,15PRDE,00000867,30,15P4303,00001151
PAYROLL,20,15PRDE,00000867,30,15P4305,01002718
PAYROLL,20,15PRDE,00000867,30,15P4307,00001194
PAYROLL,20,15PRDE,00000867,30,15P4308,01002609
PAYROLL,20,15PRDE,00000867,30,15P4311,00001183
PAYROLL,20,15PRDE,00000867,30,15P4312,00001198
PAYROLL,20,15PRDE,00000867,30,15P4313,00001192
PAYROLL,20,15PRDE,00000867,30,15P4314,00001189
PAYROLL,20,15PRDE,00000867,30,15P4317,00001181
PAYROLL,20,15PRDE,00000867,30,15P4321,01002607
PAYROLL,20,15PRDE,00000867,30,15P4322,01002646
PAYROLL,20,15PRDE,00000867,30,15P4323,01002436
PAYROLL,20,15PRDE,00000867,30,15P4324,01002615
PAYROLL,20,15PRDE,00000867,30,15P7120,01002614
PAYROLL,20,15PRDE,00000867,30,15PEADMIN,00001714
PAYROLL,20,15PRDNE,00000916,30,15P0000,01001431
PAYROLL,20,15PRDNE,00000916,30,15P0601,00000935
PAYROLL,20,15PRDNE,00000916,30,15P0602,00000952
PAYROLL,20,15PRDNE,00000916,30,15P0603,00000925
PAYROLL,20,15PRDNE,00000916,30,15P0604,01001229
PAYROLL,20,15PRDNE,00000916,30,15P0606,01002776
PAYROLL,20,15PRDNE,00000916,30,15P0613,00000964
PAYROLL,20,15PRDNE,00000916,30,15P0614,00002046
PAYROLL,20,15PRDNE,00000916,30,15P0701,00001065
PAYROLL,20,15PRDNE,00000916,30,15P0709,00001063
PAYROLL,20,15PRDNE,00000916,30,15P0710,00001040
PAYROLL,20,15PRDNE,00000916,30,15P0711,00001056
PAYROLL,20,15PRDNE,00000916,30,15P0901,00000895
PAYROLL,20,15PRDNE,00000916,30,15P0902,00000910
PAYROLL,20,15PRDNE,00000916,30,15P0903,00000897
PAYROLL,20,15PRDNE,00000916,30,15P0904,00000899
PAYROLL,20,15PRDNE,00000916,30,15P1301,00001052
PAYROLL,20,15PRDNE,00000916,30,15P1302,00001049
PAYROLL,20,15PRDNE,00000916,30,15P1304,00001036
PAYROLL,20,15PRDNE,00000916,30,15P1314,00001075
PAYROLL,20,15PRDNE,00000916,30,15P1801,00000894
PAYROLL,20,15PRDNE,00000916,30,15P1803,00000958
PAYROLL,20,15PRDNE,00000916,30,15P1804,00000882
PAYROLL,20,15PRDNE,00000916,30,15P1805,00000922
PAYROLL,20,15PRDNE,00000916,30,15P1806,00000937
PAYROLL,20,15PRDNE,00000916,30,15P1807,00000929
PAYROLL,20,15PRDNE,00000916,30,15P1808,00000940
PAYROLL,20,15PRDNE,00000916,30,15P1809,00000966
PAYROLL,20,15PRDNE,00000916,30,15P1812,00000942
PAYROLL,20,15PRDNE,00000916,30,15P1813,00000890
PAYROLL,20,15PRDNE,00000916,30,15P1838,00000868
PAYROLL,20,15PRDNE,00000916,30,15P1839,00000954
PAYROLL,20,15PRDNE,00000916,30,15P1840,00000968
PAYROLL,20,15PRDNE,00000916,30,15P1841,00000904
PAYROLL,20,15PRDNE,00000916,30,15P1842,00000944
PAYROLL,20,15PRDNE,00000916,30,15P1911,01001793
PAYROLL,20,15PRDNE,00000916,30,15P2201,00001082
PAYROLL,20,15PRDNE,00000916,30,15P2202,00001078
PAYROLL,20,15PRDNE,00000916,30,15P2203,00001084
PAYROLL,20,15PRDNE,00000916,30,15P2204,00001088
PAYROLL,20,15PRDNE,00000916,30,15P2205,00001086
PAYROLL,20,15PRDNE,00000916,30,15P2206,01001106
PAYROLL,20,15PRDNE,00000916,30,15P2210,00001090
PAYROLL,20,15PRDNE,00000916,30,15P2211,00001080
PAYROLL,20,15PRDNE,00000916,30,15P2280,00001684
PAYROLL,20,15PRDNE,00000916,30,15P2501,00000888
PAYROLL,20,15PRDNE,00000916,30,15P2502,00000886
PAYROLL,20,15PRDNE,00000916,30,15P2503,00000901
PAYROLL,20,15PRDNE,00000916,30,15P2504,00000884
PAYROLL,20,15PRDNE,00000916,30,15P2505,00000927
PAYROLL,20,15PRDNE,00000916,30,15P2506,00000892
PAYROLL,20,15PRDNE,00000916,30,15P2507,00000878
PAYROLL,20,15PRDNE,00000916,30,15P2508,00000876
PAYROLL,20,15PRDNE,00000916,30,15P2509,00000874
PAYROLL,20,15PRDNE,00000916,30,15P2510,00000947
PAYROLL,20,15PRDNE,00000916,30,15P2511,01001791
PAYROLL,20,15PRDNE,00000916,30,15P2514,00000917
PAYROLL,20,15PRDNE,00000916,30,15P2515,00000962
PAYROLL,20,15PRDNE,00000916,30,15P2516,01002638
PAYROLL,20,15PRDNE,00000916,30,15P2524,00000913
PAYROLL,20,15PRDNE,00000916,30,15P2526,00001660
PAYROLL,20,15PRDNE,00000916,30,15P2527,00000880
PAYROLL,20,15PRDNE,00000916,30,15P2530,01000203
PAYROLL,20,15PRDNE,00000916,30,15P2580,00001817
PAYROLL,20,15PRDNE,00000916,30,15P2801,00000950
PAYROLL,20,15PRDNE,00000916,30,15P2802,00000956
PAYROLL,20,15PRDNE,00000916,30,15P2803,00000932
PAYROLL,20,15PRDNE,00000916,30,15P2811,00000960
PAYROLL,20,15PRDNE,00000916,30,15P3101,00001038
PAYROLL,20,15PRDNE,00000916,30,15P3106,00001067
PAYROLL,20,15PRDNE,00000916,30,15P3107,00001054
PAYROLL,20,15PRDNE,00000916,30,15P3108,00001069
PAYROLL,20,15PRDNE,00000916,30,15P3109,00001908
PAYROLL,20,15PRDNE,00000916,30,15P3201,00000984
PAYROLL,20,15PRDNE,00000916,30,15P3203,01001127
PAYROLL,20,15PRDNE,00000916,30,15P3204,01001792
PAYROLL,20,15PRDNE,00000916,30,15P3701,00000982
PAYROLL,20,15PRDNE,00000916,30,15P3704,00000975
PAYROLL,20,15PRDNE,00000916,30,15P3709,00000978
PAYROLL,20,15PRDNE,00000916,30,15P3710,00000990
PAYROLL,20,15PRDNE,00000916,30,15P3711,00001008
PAYROLL,20,15PRDNE,00000916,30,15P3712,00001016
PAYROLL,20,15PRDNE,00000916,30,15P3713,00001010
PAYROLL,20,15PRDNE,00000916,30,15P3714,00001019
PAYROLL,20,15PRDNE,00000916,30,15P3716,01001268
PAYROLL,20,15PRDNE,00000916,30,15P4101,00001061
PAYROLL,20,15PRDNE,00000916,30,15P4102,00001046
PAYROLL,20,15PRDNE,00000916,30,15P4103,00001071
PAYROLL,20,15PRDNE,00000916,30,15P4110,01002448
PAYROLL,20,15PRDNE,00000916,30,15P4111,01002473
PAYROLL,20,15PRDNE,00000916,30,15P4112,00001058
PAYROLL,20,15PRDNE,00000916,30,15P4113,00001044
PAYROLL,20,15PRDNE,00000916,30,15P4115,00001077
PAYROLL,20,15PRDNE,00000916,30,15P4117,00001073
PAYROLL,20,15PRDNE,00000916,30,15P4118,00001042
PAYROLL,20,15PRDNE,00000916,30,15P4124,00002109
PAYROLL,20,15PRDNE,00000916,30,15P4125,01000471
PAYROLL,20,15PRDNE,00000916,30,15P4126,01000565
PAYROLL,20,15PRDNE,00000916,30,15P4127,01000869
PAYROLL,20,15PRDNE,00000916,30,15P4128,01001371
PAYROLL,20,15PRDNE,00000916,30,15P4129,01002299
PAYROLL,20,15PRDNE,00000916,30,15P4130,01002477
PAYROLL,20,15PRDNE,00000916,30,15P4131,01002435
PAYROLL,20,15PRDNE,00000916,30,15P4501,00000998
PAYROLL,20,15PRDNE,00000916,30,15P4502,00001004
PAYROLL,20,15PRDNE,00000916,30,15P4503,00001012
PAYROLL,20,15PRDNE,00000916,30,15P4504,00001023
PAYROLL,20,15PRDNE,00000916,30,15P4505,00001027
PAYROLL,20,15PRDNE,00000916,30,15P4506,00001000
PAYROLL,20,15PRDNE,00000916,30,15P4507,00001021
PAYROLL,20,15PRDNE,00000916,30,15P4508,00000992
PAYROLL,20,15PRDNE,00000916,30,15P4509,00000986
PAYROLL,20,15PRDNE,00000916,30,15P4510,00001029
PAYROLL,20,15PRDNE,00000916,30,15P4511,00001025
PAYROLL,20,15PRDNE,00000916,30,15P4512,00000988
PAYROLL,20,15PRDNE,00000916,30,15P4513,00001006
PAYROLL,20,15PRDNE,00000916,30,15P4515,00000972
PAYROLL,20,15PRDNE,00000916,30,15P4517,00001031
PAYROLL,20,15PRDNE,00000916,30,15P4519,01002311
PAYROLL,20,15PRDNE,00000916,30,15P4528,00001002
PAYROLL,20,15PRDNE,00000916,30,15P4531,00000980
PAYROLL,20,15PRDNE,00000916,30,15P4532,00000994
PAYROLL,20,15PRDNE,00000916,30,15P4533,00000996
PAYROLL,20,15PRDNE,00000916,30,15P4534,00001033
PAYROLL,20,15PRDNE,00000916,30,15P4540,01000211
PAYROLL,20,15PRDNE,00000916,30,15P4544,01001269
PAYROLL,20,15PRDNE,00000916,30,15P4607,00001832
PAYROLL,20,15PRDNE,00000916,30,15P5100,01001934
PAYROLL,20,15PRDNE,00000916,30,15P5101,01001935
PAYROLL,20,15PRDNE,00000916,30,15P5102,01001936
PAYROLL,20,15PRDNE,00000916,30,15P5103,01001937
PAYROLL,20,15PRDNE,00000916,30,15P5104,01001938
PAYROLL,20,15PRDNE,00000916,30,15P5105,01001939
PAYROLL,20,15PRDNE,00000916,30,15P5106,01001940
PAYROLL,20,15PRDNE,00000916,30,15P5107,01001941
PAYROLL,20,15PRDNE,00000916,30,15P5108,01001942
PAYROLL,20,15PRDNE,00000916,30,15P5109,01001943
PAYROLL,20,15PRDNE,00000916,30,15P5110,01001944
PAYROLL,20,15PRDNE,00000916,30,15P6032,01002230
PAYROLL,20,15PRDNE,00000916,30,15P6057,01002342
PAYROLL,20,15PRDNE,00000916,30,15P6303,01002200
PAYROLL,20,15PRDNE,00000916,30,15P6307,01002639
PAYROLL,20,15PRDNE,00000916,30,15P6309,01002211
PAYROLL,20,15PRDNE,00000916,30,15P6310,01002249
PAYROLL,20,15PRDNE,00000916,30,15P6710,01001610
PAYROLL,20,15PRDNE,00000916,30,15P6711,01002273
PAYROLL,20,15PRDNE,00000916,30,15PNTHHOUS,01000726
PAYROLL,20,15PRDNE,00000916,30,15POLD IND,01002224
PAYROLL,20,15PRDSE,00000920,30,15P0101,00001395
PAYROLL,20,15PRDSE,00000920,30,15P0102,00001399
PAYROLL,20,15PRDSE,00000920,30,15P0103,00001376
PAYROLL,20,15PRDSE,00000920,30,15P0104,01000564
PAYROLL,20,15PRDSE,00000920,30,15P0106,00001390
PAYROLL,20,15PRDSE,00000920,30,15P0107,00001388
PAYROLL,20,15PRDSE,00000920,30,15P0201,00001580
PAYROLL,20,15PRDSE,00000920,30,15P0202,00001559
PAYROLL,20,15PRDSE,00000920,30,15P0203,00001573
PAYROLL,20,15PRDSE,00000920,30,15P0205,00001569
PAYROLL,20,15PRDSE,00000920,30,15P0301,00001402
PAYROLL,20,15PRDSE,00000920,30,15P0303,01001554
PAYROLL,20,15PRDSE,00000920,30,15P0304,01001555
PAYROLL,20,15PRDSE,00000920,30,15P0305,01001559
PAYROLL,20,15PRDSE,00000920,30,15P0306,01001560
PAYROLL,20,15PRDSE,00000920,30,15P0307,01001561
PAYROLL,20,15PRDSE,00000920,30,15P0308,01001563
PAYROLL,20,15PRDSE,00000920,30,15P0309,01001565
PAYROLL,20,15PRDSE,00000920,30,15P0310,01001566
PAYROLL,20,15PRDSE,00000920,30,15P0311,01003295
PAYROLL,20,15PRDSE,00000920,30,15P0401,00001578
PAYROLL,20,15PRDSE,00000920,30,15P0403,00001591
PAYROLL,20,15PRDSE,00000920,30,15P0408,00001561
PAYROLL,20,15PRDSE,00000920,30,15P0801,00001501
PAYROLL,20,15PRDSE,00000920,30,15P0802,00001479
PAYROLL,20,15PRDSE,00000920,30,15P1101,00001462
PAYROLL,20,15PRDSE,00000920,30,15P1102,00001470
PAYROLL,20,15PRDSE,00000920,30,15P1103,00001458
PAYROLL,20,15PRDSE,00000920,30,15P1104,00001493
PAYROLL,20,15PRDSE,00000920,30,15P1107,00001466
PAYROLL,20,15PRDSE,00000920,30,15P1114,00001505
PAYROLL,20,15PRDSE,00000920,30,15P1119,01000208
PAYROLL,20,15PRDSE,00000920,30,15P1201,00001477
PAYROLL,20,15PRDSE,00000920,30,15P1202,00001414
PAYROLL,20,15PRDSE,00000920,30,15P1203,00001481
PAYROLL,20,15PRDSE,00000920,30,15P1204,00001444
PAYROLL,20,15PRDSE,00000920,30,15P1211,00001489
PAYROLL,20,15PRDSE,00000920,30,15P1212,00001503
PAYROLL,20,15PRDSE,00000920,30,15P1213,00001447
PAYROLL,20,15PRDSE,00000920,30,15P1214,01000210
PAYROLL,20,15PRDSE,00000920,30,15P1215,01000207
PAYROLL,20,15PRDSE,00000920,30,15P1216,01000209
PAYROLL,20,15PRDSE,00000920,30,15P1218,01000212
PAYROLL,20,15PRDSE,00000920,30,15P1219,01001066
PAYROLL,20,15PRDSE,00000920,30,15P1401,00001529
PAYROLL,20,15PRDSE,00000920,30,15P1402,00001527
PAYROLL,20,15PRDSE,00000920,30,15P1403,00001535
PAYROLL,20,15PRDSE,00000920,30,15P1404,00001517
PAYROLL,20,15PRDSE,00000920,30,15P1405,00001525
PAYROLL,20,15PRDSE,00000920,30,15P1406,01000400
PAYROLL,20,15PRDSE,00000920,30,15P1407,01001553
PAYROLL,20,15PRDSE,00000920,30,15P1408,01001556
PAYROLL,20,15PRDSE,00000920,30,15P1501,00001575
PAYROLL,20,15PRDSE,00000920,30,15P1502,00001551
PAYROLL,20,15PRDSE,00000920,30,15P1514,00001595
PAYROLL,20,15PRDSE,00000920,30,15P1515,00001571
PAYROLL,20,15PRDSE,00000920,30,15P1516,00001589
PAYROLL,20,15PRDSE,00000920,30,15P1517,00001548
PAYROLL,20,15PRDSE,00000920,30,15P1519,00001567
PAYROLL,20,15PRDSE,00000920,30,15P1523,00001555
PAYROLL,20,15PRDSE,00000920,30,15P1580,00001753
PAYROLL,20,15PRDSE,00000920,30,15P1601,00001362
PAYROLL,20,15PRDSE,00000920,30,15P1602,00001366
PAYROLL,20,15PRDSE,00000920,30,15P1603,00001408
PAYROLL,20,15PRDSE,00000920,30,15P1604,00001384
PAYROLL,20,15PRDSE,00000920,30,15P1605,00001405
PAYROLL,20,15PRDSE,00000920,30,15P1606,01001564
PAYROLL,20,15PRDSE,00000920,30,15P1607,01002606
PAYROLL,20,15PRDSE,00000920,30,15P1609,00001369
PAYROLL,20,15PRDSE,00000920,30,15P1611,01000202
PAYROLL,20,15PRDSE,00000920,30,15P1613,01002777
PAYROLL,20,15PRDSE,00000920,30,15P1700,00001881
PAYROLL,20,15PRDSE,00000920,30,15P1701,00001533
PAYROLL,20,15PRDSE,00000920,30,15P1702,00001546
PAYROLL,20,15PRDSE,00000920,30,15P1703,00001523
PAYROLL,20,15PRDSE,00000920,30,15P1704,00001583
PAYROLL,20,15PRDSE,00000920,30,15P1705,00001540
PAYROLL,20,15PRDSE,00000920,30,15P1708,00001884
PAYROLL,20,15PRDSE,00000920,30,15P1709,00001889
PAYROLL,20,15PRDSE,00000920,30,15P1711,00001886
PAYROLL,20,15PRDSE,00000920,30,15P1712,00001887
PAYROLL,20,15PRDSE,00000920,30,15P1714,00001521
PAYROLL,20,15PRDSE,00000920,30,15P1715,01002289
PAYROLL,20,15PRDSE,00000920,30,15P1717,00001515
PAYROLL,20,15PRDSE,00000920,30,15P1718,00001544
PAYROLL,20,15PRDSE,00000920,30,15P1719,00001537
PAYROLL,20,15PRDSE,00000920,30,15P1720,00001542
PAYROLL,20,15PRDSE,00000920,30,15P1721,00001587
PAYROLL,20,15PRDSE,00000920,30,15P1733,00002110
PAYROLL,20,15PRDSE,00000920,30,15P1734,00002111
PAYROLL,20,15PRDSE,00000920,30,15P1736,01001309
PAYROLL,20,15PRDSE,00000920,30,15P1901,00001420
PAYROLL,20,15PRDSE,00000920,30,15P1902,00001451
PAYROLL,20,15PRDSE,00000920,30,15P1903,00001449
PAYROLL,20,15PRDSE,00000920,30,15P1904,00001434
PAYROLL,20,15PRDSE,00000920,30,15P1905,00001442
PAYROLL,20,15PRDSE,00000920,30,15P1906,00001432
PAYROLL,20,15PRDSE,00000920,30,15P1907,00001386
PAYROLL,20,15PRDSE,00000920,30,15P1908,00001416
PAYROLL,20,15PRDSE,00000920,30,15P1909,00001412
PAYROLL,20,15PRDSE,00000920,30,15P1910,00001430
PAYROLL,20,15PRDSE,00000920,30,15P1912,01001557
PAYROLL,20,15PRDSE,00000920,30,15P1916,00001410
PAYROLL,20,15PRDSE,00000920,30,15P1917,01002351
PAYROLL,20,15PRDSE,00000920,30,15P1920,00001438
PAYROLL,20,15PRDSE,00000920,30,15P1922,00001424
PAYROLL,20,15PRDSE,00000920,30,15P1923,00001428
PAYROLL,20,15PRDSE,00000920,30,15P1924,00001440
PAYROLL,20,15PRDSE,00000920,30,15P1925,00001436
PAYROLL,20,15PRDSE,00000920,30,15P1926,00001422
PAYROLL,20,15PRDSE,00000920,30,15P1927,01000232
PAYROLL,20,15PRDSE,00000920,30,15P2101,00001553
PAYROLL,20,15PRDSE,00000920,30,15P2102,00001557
PAYROLL,20,15PRDSE,00000920,30,15P2103,00001565
PAYROLL,20,15PRDSE,00000920,30,15P2110,00001585
PAYROLL,20,15PRDSE,00000920,30,15P2117,00001593
PAYROLL,20,15PRDSE,00000920,30,15P2302,00001418
PAYROLL,20,15PRDSE,00000920,30,15P2381,00001776
PAYROLL,20,15PRDSE,00000920,30,15P2401,00001672
PAYROLL,20,15PRDSE,00000920,30,15P2402,00001624
PAYROLL,20,15PRDSE,00000920,30,15P2403,00001644
PAYROLL,20,15PRDSE,00000920,30,15P2404,00001614
PAYROLL,20,15PRDSE,00000920,30,15P2405,00001620
PAYROLL,20,15PRDSE,00000920,30,15P2406,00001654
PAYROLL,20,15PRDSE,00000920,30,15P2407,00001601
PAYROLL,20,15PRDSE,00000920,30,15P2408,00001651
PAYROLL,20,15PRDSE,00000920,30,15P2409,00001656
PAYROLL,20,15PRDSE,00000920,30,15P2410,00001641
PAYROLL,20,15PRDSE,00000920,30,15P2412,00001603
PAYROLL,20,15PRDSE,00000920,30,15P2416,01002472
PAYROLL,20,15PRDSE,00000920,30,15P2419,01002619
PAYROLL,20,15PRDSE,00000920,30,15P2425,00001649
PAYROLL,20,15PRDSE,00000920,30,15P2426,00001612
PAYROLL,20,15PRDSE,00000920,30,15P2427,00001609
PAYROLL,20,15PRDSE,00000920,30,15P2428,00001607
PAYROLL,20,15PRDSE,00000920,30,15P2429,00001605
PAYROLL,20,15PRDSE,00000920,30,15P2430,00001630
PAYROLL,20,15PRDSE,00000920,30,15P2431,00001622
PAYROLL,20,15PRDSE,00000920,30,15P2433,00001636
PAYROLL,20,15PRDSE,00000920,30,15P2434,00001627
PAYROLL,20,15PRDSE,00000920,30,15P2435,00001634
PAYROLL,20,15PRDSE,00000920,30,15P2436,00001647
PAYROLL,20,15PRDSE,00000920,30,15P2437,00001658
PAYROLL,20,15PRDSE,00000920,30,15P2438,00001632
PAYROLL,20,15PRDSE,00000920,30,15P2439,00001599
PAYROLL,20,15PRDSE,00000920,30,15P2440,00001597
PAYROLL,20,15PRDSE,00000920,30,15P2442,00001639
PAYROLL,20,15PRDSE,00000920,30,15P2480,00001771
PAYROLL,20,15PRDSE,00000920,30,15P2490,00001778
PAYROLL,20,15PRDSE,00000920,30,15P3401,00001352
PAYROLL,20,15PRDSE,00000920,30,15P3406,00001379
PAYROLL,20,15PRDSE,00000920,30,15P3407,00001358
PAYROLL,20,15PRDSE,00000920,30,15P3408,00001354
